,3528,3525,3524,3523,3522,3529,3530,3531,3526,3527
2022-05-04,4.5,4.5,7.25,0.01,2.25,3.95,7.1,0.01,2.25,11.25
2022-05-05,4.5,2.25,4.5,2.25,4.5,20.4,4.5,0.01,4.5,9.75
2022-05-06,2.6,9.0,6.75,0.01,0.01,3.0,5.2,0.01,4.85,14.0
2022-05-07,4.5,4.5,2.25,0.01,2.25,0.01,4.5,0.01,2.25,0.01
2022-05-08,9.35,2.25,6.75,0.01,2.25,21.65,9.7,0.01,4.85,17.25
2022-05-09,7.1,6.75,9.5,0.01,9.0,11.85,7.1,0.01,6.75,3.75
2022-05-10,12.3,11.25,11.25,0.01,7.25,18.65,11.95,2.25,16.8,17.75
2022-05-11,2.6,6.75,4.5,0.01,2.25,8.85,2.25,2.25,6.75,9.75
2022-05-12,9.0,11.25,6.75,6.75,4.5,9.8,11.6,7.1,6.75,13.5
2022-05-13,2.25,9.0,6.75,2.25,6.0,26.7,6.75,11.6,4.85,16.75
2022-05-14,2.6,0.01,2.25,2.25,2.25,17.85,5.2,7.45,5.2,17.25
2022-05-15,9.7,8.55,9.0,0.01,2.25,15.8,12.3,9.7,7.1,14.0
2022-05-16,4.85,9.0,10.5,4.5,9.25,13.6,7.08,7.45,10.05,14.5
2022-05-17,0.01,2.25,2.75,2.25,0.01,3.95,2.6,2.6,4.85,7.0
2022-05-18,2.25,2.25,5.5,2.75,4.5,13.75,4.5,2.25,4.5,9.75
2022-05-19,9.7,13.5,11.25,2.25,6.75,27.5,9.7,11.95,21.3,16.75
2022-05-20,2.25,6.75,2.25,0.01,2.25,9.95,4.5,6.75,4.5,7.0
2022-05-21,6.75,13.5,9.0,4.5,9.0,11.7,11.95,9.7,6.75,9.54
2022-05-22,7.45,6.75,9.0,0.01,4.5,14.85,4.85,16.1,7.45,7.0
2022-05-23,2.6,4.5,4.5,0.01,3.75,12.65,2.6,4.85,2.6,7.0
2022-05-24,2.6,9.0,9.0,0.01,4.5,6.0,2.6,11.6,7.1,9.75
2022-05-25,0.01,4.5,5.0,0.01,4.5,13.75,7.1,4.85,2.25,16.75
2022-05-26,9.0,11.25,11.25,0.01,4.5,14.85,12.3,9.7,9.35,14.5
2022-05-27,0.01,2.25,4.5,0.01,9.0,8.85,9.0,6.75,4.5,3.25
2022-05-28,0.01,4.5,5.0,0.01,0.01,9.8,2.25,6.75,2.25,10.25
2022-05-29,7.45,6.75,7.75,0.01,2.75,23.55,5.2,7.45,4.85,13.5
2022-05-30,4.5,6.75,2.25,0.01,9.25,21.07,7.1,4.85,7.1,10.25
2022-05-31,7.45,6.75,4.5,0.01,2.25,7.9,7.45,4.85,4.85,7.0
2022-06-01,4.85,4.5,2.25,0.01,6.75,12.39,4.85,7.1,9.35,16.75
2022-06-02,9.0,11.25,5.0,0.01,6.75,5.85,11.6,7.1,4.5,13.0
2022-06-03,4.85,6.75,2.25,0.01,4.5,17.85,7.1,4.85,11.6,9.75
2022-06-04,2.6,6.75,4.5,0.01,6.75,7.9,5.2,9.7,2.6,9.75
2022-06-05,2.6,2.25,2.25,0.01,2.25,3.0,4.85,7.45,4.85,11.25
2022-06-06,7.1,9.0,11.75,0.01,10.5,14.7,11.95,7.45,7.1,10.25
2022-06-07,4.5,9.0,9.0,0.01,9.0,6.95,4.5,6.75,11.25,10.25
2022-06-08,2.6,11.25,2.25,0.01,4.5,12.8,7.45,9.35,11.25,14.0
2022-06-09,2.25,6.75,7.25,0.01,8.0,13.75,7.1,9.35,6.75,10.25
2022-06-10,4.85,2.25,5.0,0.01,5.0,17.85,2.6,2.25,2.6,9.75
2022-06-11,7.1,2.25,4.5,0.01,6.75,7.9,7.1,4.85,4.85,0.01
2022-06-12,2.25,4.5,2.25,0.01,7.25,8.85,2.25,6.75,7.1,7.0
2022-06-13,2.25,4.5,4.5,0.01,2.25,3.0,4.5,6.75,2.25,7.0
2022-06-14,7.45,6.75,9.0,0.01,5.5,9.8,10.05,7.8,4.5,11.25
2022-06-15,0.01,2.25,4.5,0.01,0.01,14.85,2.6,7.45,2.25,14.0
2022-06-16,4.5,13.5,10.0,0.01,6.75,14.7,4.5,13.5,11.6,13.5
2022-06-17,2.25,13.5,6.5,0.01,2.25,15.95,4.5,13.5,4.5,16.25
2022-06-18,4.5,9.0,4.5,0.01,2.25,10.75,9.35,7.1,0.01,9.75
2022-06-19,4.85,6.75,5.34,0.01,4.5,9.8,6.75,7.1,5.2,6.5
2022-06-20,7.1,9.0,8.75,0.01,7.0,19.75,10.05,12.3,7.45,14.5
2022-06-21,4.5,6.75,9.5,0.01,0.01,9.0,6.75,6.75,4.5,6.5
2022-06-22,6.75,9.0,6.75,0.01,9.0,21.65,9.0,7.1,9.0,17.75
2022-06-23,0.01,2.25,0.01,0.01,2.25,3.0,2.25,2.25,2.25,0.01
