,4231,4020,4228,5522,4230,4232,4233,4234
2022-07-16,7.9,7.0,5.25,5.25,4.55,2.25,2.0,2.0
2022-07-17,5.4,4.2,1.75,3.85,3.85,2.0,4.0,4.0
2022-07-18,8.3,5.95,2.1,5.25,0.01,2.0,2.25,2.0
2022-07-19,5.4,3.5,2.1,5.25,2.1,4.0,4.0,2.0
2022-07-20,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-21,2.5,5.25,5.25,3.5,3.5,0.01,4.0,4.0
2022-07-22,2.9,3.85,2.1,0.01,0.01,2.25,4.0,2.0
2022-07-23,5.8,13.65,10.15,0.01,7.7,4.5,10.75,4.25
2022-07-24,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-25,15.8,12.6,12.6,0.01,14.7,8.0,12.0,8.0
2022-07-26,2.5,2.1,1.75,0.01,0.01,2.0,0.01,0.01
2022-07-27,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-28,5.8,2.1,4.2,0.01,4.2,2.0,2.0,2.0
2022-07-29,2.9,9.8,3.15,0.01,5.25,2.0,4.0,4.0
2022-07-30,5.4,9.45,9.45,0.01,9.45,6.25,6.25,6.25
2022-07-31,2.9,2.1,2.1,0.01,0.01,2.0,0.01,0.01
2022-08-01,0.01,2.1,0.01,0.01,0.01,0.01,0.01,2.0
2022-08-02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-03,5.0,2.1,1.75,0.01,1.75,4.0,4.25,4.25
2022-08-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-05,2.5,9.1,7.0,0.01,2.1,4.0,4.0,4.0
2022-08-06,7.9,13.65,14.35,0.01,10.85,4.5,8.5,12.25
2022-08-07,2.9,3.85,0.01,0.01,3.85,2.25,0.01,0.01
2022-08-08,2.5,1.75,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-09,2.9,3.5,3.5,0.01,3.15,2.0,0.01,2.0
2022-08-10,2.5,5.6,3.5,0.01,2.1,6.0,6.0,2.0
2022-08-11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-12,12.9,7.7,7.0,0.01,8.4,4.0,6.0,6.0
2022-08-13,0.01,3.85,1.75,0.01,1.75,0.01,2.0,4.0
2022-08-14,5.0,8.05,5.95,0.01,5.95,4.0,6.0,4.0
2022-08-15,2.9,3.15,3.15,0.01,3.15,2.0,2.0,2.0
2022-08-16,2.9,2.8,0.01,0.01,1.75,2.0,0.01,0.01
2022-08-17,0.01,5.25,1.75,0.01,5.6,4.25,2.25,4.25
2022-08-18,0.01,3.85,3.85,0.01,2.1,2.0,2.0,2.0
2022-08-19,0.01,5.6,5.6,0.01,5.6,4.0,6.0,6.0
2022-08-20,0.01,10.15,8.4,0.01,5.25,4.25,8.25,8.25
2022-08-21,0.01,5.6,3.5,0.01,3.5,4.0,8.0,6.0
2022-08-22,0.01,3.5,1.75,0.01,3.15,4.0,2.0,2.0
2022-08-23,0.01,9.1,5.25,0.01,1.75,0.01,10.0,12.0
2022-08-24,0.01,3.85,3.85,0.01,2.1,0.01,2.0,2.0
2022-08-25,0.01,3.85,2.45,0.01,2.1,0.01,4.0,2.0
2022-08-26,0.01,1.75,0.01,0.01,0.01,0.01,4.0,2.0
2022-08-27,0.01,5.95,5.95,0.01,4.2,0.01,6.0,8.0
2022-08-28,0.01,5.6,3.5,0.01,0.01,0.01,4.0,4.0
2022-08-29,0.01,5.25,5.25,0.01,3.15,0.01,8.0,6.0
2022-08-30,0.01,2.45,2.45,0.01,2.45,0.01,2.0,2.0
2022-08-31,0.01,0.01,0.01,0.01,0.01,0.01,4.0,4.0
2022-09-01,0.01,9.8,7.35,0.01,5.25,0.01,6.25,6.25
2022-09-02,0.01,3.5,3.5,0.01,1.75,0.01,2.0,6.0
2022-09-03,0.01,7.7,7.0,0.01,1.75,0.01,8.0,8.0
2022-09-04,0.01,2.1,1.75,0.01,0.01,0.01,4.25,4.25
2022-09-05,0.01,5.25,5.25,0.01,1.75,0.01,4.0,6.0
2022-09-06,0.01,0.01,0.01,2.1,2.1,0.01,4.25,2.0
2022-09-07,0.01,0.01,0.01,0.01,0.01,0.01,2.0,2.0
2022-09-08,2.5,1.75,0.01,1.75,0.01,0.01,2.0,2.0
2022-09-09,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-10,10.0,9.1,8.75,1.75,3.85,0.01,4.0,10.0
2022-09-11,11.6,12.95,2.45,10.5,6.3,0.01,4.0,10.25
2022-09-12,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-13,2.9,1.75,0.01,1.75,0.01,0.01,0.01,2.0
2022-09-14,0.01,0.01,0.01,1.75,0.01,0.01,0.01,2.0
2022-09-15,5.4,4.2,4.2,4.2,3.85,0.01,6.0,0.01
2022-09-16,0.01,1.75,0.01,0.01,0.01,0.01,2.0,2.0
2022-09-17,0.01,3.85,1.75,0.01,0.01,0.01,2.0,4.0
2022-09-18,2.5,1.75,0.01,1.75,3.5,2.0,2.0,0.01
2022-09-19,8.3,7.0,7.0,7.0,6.65,8.0,6.0,4.0
2022-09-20,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.0
2022-09-21,0.01,0.01,0.01,2.1,0.01,2.0,2.0,0.01
2022-09-22,0.01,1.75,3.5,1.75,1.75,2.0,2.0,2.0
2022-09-23,5.8,4.9,0.01,4.9,2.45,4.25,2.0,4.0
2022-09-24,5.0,8.4,6.65,6.3,6.3,8.0,6.0,4.0
2022-09-25,2.5,3.5,1.75,2.1,1.75,4.0,2.0,4.0
2022-09-26,2.5,3.5,1.75,3.5,1.75,2.0,0.01,2.0
2022-09-27,0.01,2.1,2.1,1.75,0.01,4.0,2.0,2.0
2022-09-28,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-29,7.9,4.2,3.85,6.3,4.2,4.0,4.0,2.0
2022-09-30,13.7,10.5,1.75,8.05,8.05,8.0,6.0,4.0
2022-10-01,2.5,5.95,2.8,2.45,0.01,8.0,4.0,2.0
2022-10-02,5.0,2.1,5.6,3.85,1.75,2.0,2.0,4.0
2022-10-03,2.9,2.1,2.1,3.85,3.85,2.0,2.0,0.01
2022-10-04,2.9,0.01,0.01,2.1,0.01,2.0,0.01,0.01
2022-10-05,7.5,0.01,0.01,5.25,5.24,6.0,2.0,0.01
2022-10-06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-10-07,5.0,3.15,5.6,9.1,7.85,2.0,4.0,2.0
2022-10-08,5.0,5.25,5.25,4.2,3.85,6.0,6.0,2.0
